"","X","hexacities","CalleInund","CampaVerde","Contenedor","ReparVered","AutoMalEst","Manteros","ReparLumin","Squatted","DerratTerr","DerratViaP","CablCortOC","PlagaArb","AvsCompl","AvsLocal","AvsPpal","ViasPpales","Poblacion2","Hogares2","HogConNBIs","NBIratio","INSE","ATM","CTreeHeigh","CTreeDiam","CTreeIx","CntCTree","Gyms","ActCivil","CntActCivi","ActComerci","CntActCome","NoClasific","CntNoClasi","NoEdificab","CntNoEdifi","Residencia","CntResiden","SPML","CntSPML","count_2","SupTotal","rActCivil","rActComerc","rNoClasif","rNoEdif","rResidenci","rSPML","PrecioM2","MtsBus","Poblacion","Subte","SupEdif","Starbucks","Martinez","Farmacias","res","McDonalds","ReclComerc","LineasBus1","ParadasBus","LineasBus2","ParadasB_1","Canteros","Parques","RobosAutos","Hogares","Argentinos","Extranjero","CalMat1","CalMat2","CalMat3","CalMat4","CalConstr1","CalMatBasi","CalMatInsu","CalConex1","CalConexBa","CalConexIn","Borrar4","rExtranjer","rMalCalMat","rMalCalCon","rMalCalC_1","PtreeHeigh","PTreeDiam","PTreeIx","CntPtree","HurtoAut_1","RoboAutom","HurtoSinVi","RoboConVio","id_old","VamosJunt","UC","ECO","FIT","OTROS","BARRIO","COMUNA","id_2","SUACItotal","nComercios","nComSPilch","Etiquetas","rVamosJunt","rUC","rECO","rFIT","rOTROS","pph","id_3","mtrSanNic","CPTreeIx","Transporte","SupEdifd","Crimen","NivelSocioecon","Vegetacion"
"3062",3062,3062,0,0,0,34.77349,885.4036,57.99998,15.19915,0,0,8.591405,0,0,549.8599,0,753.7187,707.535,2512.07,1067.491,497.421,0.6375528,8.541921,16.99971,648.1292,1827.692,32578.7,57.11654,0,299995.1,87.67847,94211.44,635.5993,79162.72,17.73278,0,0,158258.2,80.16159,19246.91,30.62236,124.8254,343441.2,0.9844762,0.5967466,0.05049268,0,0.080335,0.01993594,2659.488,35384.3,2512.07,1717182,260409.7,2.999908,2.999908,6.958183,0,0,11.1553,43.25597,27.73263,42.21425,27.73263,0,0,0,1068.375,1650.455,2195.055,972.5089,359.197,123.7585,6.749755,958.4581,187.7141,462.0426,958.4581,187.7141,462.0426,8.948817,0.82,0.1009925,0.971,0.971,0,0,0,0,6.032282,0,177.1236,114.6406,3136,0.9180518,0.2646923,0.07416293,0.05267433,0.07193774,"SAN NICOLAS",1,3062,2382.596,624.4759,253.3137,3062,0.7333763,0.3275186,0.07058961,0.04903149,0.009551801,3.13593,3062,8.126548,48514.07,9.687216,10,8.487116,7.309294,2.371124
"3063",3063,3063,0,0,0,23.28572,606.3913,57.26729,15.19915,0,0,0,0,0,0,0,0,0,2876.392,1196.989,569.5732,0.7507223,7.690556,16.46383,0,0,0,0,0,251942.9,97.71501,85509.17,715.8667,118681.5,36.13682,30356.77,15.08921,176581.4,153.8006,35779.84,71.21174,144.0422,295212,0.9361652,0.5912473,0.4761964,0.008065361,0.2008443,0.2458158,2690.924,22954.06,2876.392,1710930,243259,0,2.999908,6.958183,0,0,17.99053,31.08282,18.99114,30.08028,18.99114,0,0,0,1197.413,1920.202,2281.133,1046.091,406.8803,119.5622,0,1027.559,222.9693,502.0839,1027.559,222.9693,502.0839,8.948817,0.82,0.07517679,0.971,0.971,0,0,0,0,6.032282,0,85.42609,63.8013,3137,0.8945738,0.289518,0.08085615,0.06023358,0.08015434,"SAN NICOLAS",1,3063,1385.647,702.1353,293.428,3063,0.7003578,0.3487384,0.0713044,0.05070335,0.01190985,3.111925,3063,9.893982,0,8.191975,10,7.226714,6.64397,1
"3064",3064,3064,0,0,0,37.66678,524.6462,57.99074,22.97635,0,0,17.06368,0,0,550.0563,0,730.8479,679.1486,3174.147,1264.911,594.3586,0.776016,7.63469,16.9831,241.927,1112.212,26027.16,13.53301,0,248747.7,89.04539,84317.85,661.9106,81685.86,35.51385,54403.5,24.86577,197679.3,118.2931,23062.16,48.38819,98.73603,302212.6,0.9154285,0.5499916,0.0804929,0.1574928,0.2958161,0.0511092,2783.446,34129.65,3174.147,1684991,242855.8,0,0,0,0,0,17.99053,38.23575,24.97193,37.18231,24.97193,0,52675.21,0,1265.436,2060.231,2527.912,1119.912,416.5372,142.3067,0,1094.566,242.0077,510.096,1094.566,242.0077,510.096,9.878747,0.82,0.09252327,0.971,0.971,0,0,0,0,0,0,129.589,100.8021,3138,0.8815053,0.301394,0.08365399,0.06356827,0.08303553,"MONSERRAT",1,3064,2222.468,641.8166,264.9479,3064,0.6996683,0.3494676,0.07137964,0.05036898,0.01190985,3.520571,3064,14.74507,39201.65,9.477296,10,7.730552,6.868026,2.371124
"3065",3065,3065,13.99992,0,0,34.77349,807.9148,57.9432,0,5.99785,0,0,0,0,547.497,0,459.0299,391.1149,3480.362,1362.077,618.0709,0.7874524,6.968243,16.92902,425.9777,1745.958,35944.3,30.46969,0,257904,87.84569,84600.72,599.8568,109646.9,36.69032,0,0,168732,101.5573,48223.66,32.08546,123.8006,301703.7,0.9441855,0.556348,0.3250183,0,0.1553205,0.5684403,2668.67,37850.81,3480.362,1643529,240864.5,0,0,6.43927,0,0,19.56822,35.8792,20.89667,34.83403,20.89667,0,52785.87,9.599923,1362.843,2293.44,2585.977,1196.755,418.5733,161.3613,0,1163.844,248.3714,530.1947,1163.844,248.3714,530.1947,8.948817,0.82,0.1175343,0.971,0.971,8593.581,15523,298501.2,503.9687,0,0,98.92644,66.47942,3139,0.8681848,0.3100775,0.08946538,0.06810522,0.08303553,"MONSERRAT",1,3065,1833.483,581.8091,235.395,3065,0.6973782,0.3518058,0.07164299,0.05003461,0.01190985,3.561939,3065,23.21022,62498.22,9.266216,10,7.730552,6.417473,2.371124
"3066",3066,3066,0,0,0,39.49872,606.3913,0,0,0,8.889647,0,0,0,0,0,740.4931,690.997,3459.839,1401.668,650.787,0.8368614,5.68206,16.46383,839.5931,3148.719,53508.62,72.97963,0,246949.5,84.39502,80468.45,578.8103,94542.61,25.84304,39816.67,30.62437,185053.2,119.8505,28731.61,38.02672,126.8706,289389.6,0.9293952,0.52209,0.1785722,0.02996204,0.2627771,0.1220395,2680.95,34636.72,3459.839,1592773,236980.9,0,0,6.87431,0,0,15.55251,34.48839,20.89667,33.45207,20.89667,0,0,0,1402.202,2347.323,2421.172,1260.151,415.9392,78.95828,0,1231.127,236.5349,531.2503,1231.127,236.5349,531.2503,8.948817,0.82,0.01970267,0.971,0.971,0,0,0,0,6.032282,0,79.39996,66.47942,3140,0.8621892,0.3129305,0.09096441,0.07041313,0.08450378,"MONSERRAT",1,3066,1532.861,548.6368,218.0843,3066,0.695411,0.3527665,0.07168061,0.05003461,0.01190985,3.050342,3066,23.21022,77665.49,9.053937,10,7.100825,5.484156,2.371124
"3067",3067,3067,0,0,0,23.28572,731.0466,0,25.61892,0,7.980183,8.591405,3.995214,0,0,0,0,0,3649.714,1464.904,615.9384,0.7356179,6.541305,0,763.4016,2578.211,42189.92,72.97963,0,184166.7,71.03945,81133.87,542.4765,100636.3,36.42395,45858.01,39.80983,186693.2,166.7849,31843.91,28.84433,171.6054,249419.2,0.6743024,0.6666941,0.3289513,0.09234373,0.4980383,0.242785,2523.107,32981.08,3649.714,1551094,210515.1,0,0,6.87431,0,0,11.1553,34.48839,20.89667,33.45207,20.89667,0,51263.35,0,1466.056,2492.993,2449.479,1314.457,433.4279,137.9224,50.30188,1272.603,254.7075,556.8183,1272.603,254.7075,556.8183,9.878747,0.82,0.07517679,0.971,0.971,0,0,0,0,0,7.912024,62.97593,57.73043,3141,0.8558647,0.315763,0.09248235,0.07157705,0.08902171,"MONSERRAT",1,3067,1726.076,529.6203,210.2952,3067,0.6858051,0.3570348,0.07186871,0.05070335,0.01308887,3.056214,3067,29.50816,61997.66,8.840418,9.187745,5.592624,5.721915,2.371124
"3068",3068,3068,0,0,0,41.26311,746.4544,0,0,5.99785,7.980183,18.43574,0,8.725255,0,0,743.8605,695.1748,3717.873,1418.961,650.5632,0.8317913,5.12783,16.46383,1185.309,3866.571,57345.51,133.6864,0,197105.9,79.70968,73197.43,526.1282,120687.3,33.32506,36509.58,38.35662,173891.7,170.7781,21869.1,42.37331,177.4111,242843.1,0.7937116,0.543914,0.6848667,0.03025243,0.3985393,0.07319803,2371.072,35884.18,3717.873,1540501,192914.7,0,0,6.43927,0,0,22.17871,32.90793,18.99114,31.88518,18.99114,0,0,0,1419.372,2469.931,2632.63,1283.72,423.3471,113.0295,46.20155,1235.571,240.82,562.3158,1235.571,240.82,562.3158,10.75876,0.82,0.04810199,0.971,0.971,0,0,0,0,6.032282,0,98.92644,84.38854,3142,0.8472118,0.3213677,0.08798504,0.07392501,0.09213026,"MONSERRAT",1,3068,1581.48,484.6356,194.9829,3068,0.6788381,0.3604361,0.07153012,0.05170647,0.0142679,3.767969,3068,24.51385,82933.83,8.733181,9.187745,7.982636,3.979442,2.371124
"3069",3069,3069,0,0,0,45.42121,629.2266,0,15.19915,0,7.980183,8.591405,0,0,0,0,0,0,3529.137,1357.881,634.4803,0.8223774,4.906662,16.46383,1717.535,5221.494,78431.7,175.9484,0,176682.1,70.81733,67647.63,463.9171,128360.5,42.68085,51495.59,43.32798,157137.1,174.9788,30554.52,41.77684,166.7418,222598.5,0.7106923,0.5117385,0.866524,0.230041,0.3575642,0.2720938,2462.608,34377.75,3529.137,1550780,177895.7,0,0,6.87431,0,0,11.1553,0,0,0,0,0,0,7.555858,1359.155,2389.011,2465.077,1228.196,415.2664,147.6015,31.1761,1182.202,227.4781,561.3691,1182.202,227.4781,561.3691,9.878747,0.82,0.09252327,0.971,0.971,0,0,0,0,0,7.912024,95.00176,85.93215,3143,0.8379209,0.3287173,0.08652317,0.0751091,0.09531821,"CONSTITUCION",1,3069,1688.401,463.2096,182.7137,3069,0.6487338,0.3717357,0.07077771,0.05805955,0.02134204,3.775856,3069,34.21575,111575.7,5.927058,8.349762,7.730552,4.49787,4.629616
"3070",3070,3070,0,0,0,24.61324,472.714,0,0,0,7.980183,0,0,0,0,0,742.2143,693.1298,3105.91,1223.054,602.8967,0.8121861,5.113797,0,1516.403,4900.379,73726.61,151.1098,0,152450.6,55.03251,68850.02,440.65,115811.7,41.67212,49914.95,35.53784,175784.2,155.9791,29196.68,40.41797,141.0382,226338.5,0.4784974,0.521159,0.6644502,0.1864366,0.5656266,0.2269946,2390.973,36428.84,3105.91,1583165,185102.6,0,0,0,0,0,15.55251,31.08282,18.99114,30.08028,18.99114,0,46664.79,9.599923,1223.975,2090.899,2333.879,1125.803,358.5228,125.3263,45.24128,1090.377,183.5887,533.6423,1090.377,183.5887,533.6423,8.948817,0.82,0.0839188,0.971,0.971,0,0,0,0,0,0,113.5507,82.77883,3144,0.8302145,0.3368214,0.08365399,0.07392501,0.09694256,"CONSTITUCION",1,3070,1726.076,444.3649,179.9011,3070,0.6458364,0.3732614,0.07085295,0.0587283,0.01780497,3.746896,3070,23.21022,105225.6,8.840418,8.349762,8.360958,3.979442,4.629616
"3071",3071,3071,0,0,0,21.90086,679.7066,0,15.19915,0,8.973789,23.33482,0,0,0,0,0,0,2985.208,1172.175,625.1418,0.8594081,3.10231,0,1626.762,5354.003,75799.67,177.9002,0,169386.7,54.76042,59531.11,359.1966,106492.3,40.93714,62746.33,52.09264,128919.3,133.2356,31826.84,36.47015,140.0344,190170,0.7801877,0.4777954,0.6545146,0.7661129,0.2779809,0.4214578,2036.819,32038.8,2985.208,1635146,142185.2,0,0,0,0,0,15.55251,28.93096,16.59503,27.95836,16.59503,0,0,0,1172.549,1987.398,2339.831,1045.691,402.9744,145.2434,45.66322,980.7875,220.179,559.0889,980.7875,220.179,559.0889,9.878747,0.82,0.1335617,0.971,0.971,0,0,0,0,7.523868,0,79.39996,91.54685,3145,0.8267745,0.3421298,0.08365399,0.07274767,0.09531821,"CONSTITUCION",1,3071,1407.816,333.6144,133.3447,3071,0.6330148,0.3793029,0.07134202,0.06307514,0.01073083,3.880695,3071,34.21575,108026.1,8.300906,6.578354,7.982636,2.273814,4.629616
"3072",3072,3072,0,0,0,15.59016,285.2927,0,0,5.999979,0,0,0,0,0,0,736.8014,741.5808,3111.451,1198.914,652.6004,0.8763902,2.061042,0,1404.999,4891.244,77934.23,146.0344,0,168200.2,62.19079,68302.7,433.4221,93408.84,30.22917,40746.34,38.52112,128017.4,145.3386,43525.97,47.28803,138.0233,191819.6,0.7638904,0.6574857,0.4069151,0.09329014,0.2611026,0.817328,1980.25,42125.87,3111.451,1675090,158927.3,0,0,0,0,0,15.55251,42.56622,25.99532,41.52045,25.99532,0,53474.84,7.555858,1199.437,2043.841,2453.356,1062.959,377.7866,180.8634,36.13947,974.7703,199.7267,574.7976,974.7703,199.7267,574.7976,7.958297,0.82,0.2512739,0.971,0.971,9203.359,16446.85,309727.7,641.289,0,0,90.55189,109.1523,3146,0.8244334,0.3482297,0.08365399,0.07041313,0.09056617,"CONSTITUCION",1,3072,1091.819,405.0744,163.2421,3072,0.6344165,0.3796061,0.0713044,0.05973141,0.01073083,4.048662,3072,28.28946,146702,9.896013,7.481839,7.982636,1.957358,8.349762
"3073",3073,3073,0,0,0,21.90086,554.5628,57.26729,0,5.999979,0,12.69299,0,8.725255,0,0,0,0,3227.973,1181.441,647.9966,0.8757635,2.093198,0,1067.889,3296.337,53046.54,103.7855,0,176578,70.21077,62782.14,449.7613,105175.7,33.09898,44378.4,36.09667,133085,144.9401,41832.96,51.28354,143.042,198798.1,0.800818,0.5094886,0.5898328,0.1332639,0.2688038,0.7409057,1946.565,19613.9,3227.973,1687445,168965,0,0,0,0,0,15.55251,26.32224,13.39882,25.39458,13.39882,0,0,0,1181.852,2116.824,2506.612,1023.847,376.488,152.2395,0,954.722,196.5836,558.8933,954.722,196.5836,558.8933,6.891962,0.82,0.1490916,0.971,0.971,0,0,0,0,6.032282,0,90.55189,90.21851,3147,0.8232482,0.3533798,0.08365399,0.06810522,0.08450378,"CONSTITUCION",1,3073,1096.748,385.2762,150.2321,3073,0.643423,0.3816002,0.07100343,0.04970024,0.01308887,4.649927,3073,27.05179,77029.66,7.307024,8.349762,7.982636,1.626812,2.371124
"3074",3074,3074,0,0,0,32.73198,472.714,0,15.19915,5.99785,0,0,0,0,0,0,0,0,3156.761,1203.118,620.2636,0.8463575,3.237248,0,1414.852,4798.273,68054.2,154.1366,0,145526.5,58.14349,57642.66,372.0479,98636.56,38.42138,37541.29,26.38562,150411.1,215.8047,43844,49.92394,180.3018,201203.9,0.512074,0.3932766,0.4595124,0.05530557,0.4423984,0.7899228,1866.033,28818.53,3156.761,1668298,163944.7,0,0,0,0,0,11.1553,32.90793,18.99114,31.88518,18.99114,0,0,7.555858,1204.212,2132.049,2337.551,1038.115,388.0318,203.099,54.57158,1005.035,239.3319,524.9488,1005.035,239.3319,524.9488,8.948817,0.82,0.4150442,0.971,0.971,0,0,0,0,6.032282,0,50.80061,50.33075,3148,0.8244334,0.3567738,0.08365399,0.06810522,0.07874095,"CONSTITUCION",1,3074,1216.828,361.9479,145.1381,3074,0.643423,0.3816002,0.07100343,0.04970024,0.01308887,4.166129,3074,40.86716,97540.37,8.625617,7.481839,6.471835,1.957358,3.554198
"3075",3075,3075,0,0,0,23.28572,854.3386,0,0,0,0,8.591405,0,0,550.1857,0,0,0,2419.505,965.8226,559.6336,0.8408083,3.7597,0,1280.933,4718.716,68832.93,130.5599,0,154917,40.76904,40418.82,157.6778,112091.6,34.14814,53900.61,16.54449,126305.6,155.7327,37613.97,51.82748,111.3873,179938,0.7010074,0.1645148,0.7982004,0.4500082,0.315077,0.6863487,2017.468,29106.12,2419.505,1611324,140415.7,0,0,0,0,0,15.55251,18.63047,8.680669,17.88794,8.680669,0,53712.38,7.555858,967.0853,1636.862,2019.227,856.356,327.3556,173.8403,51.16127,832.9585,181.1785,471.8113,832.9585,181.1785,471.8113,6.891962,0.82,0.364119,0.971,0.971,9330.355,16587.41,310905.5,663.0457,8.145396,7.912024,32.86938,54.23464,3149,0.8184075,0.3634687,0.08085615,0.06810522,0.07734543,"CONSTITUCION",1,3075,1316.446,110.0295,42.91215,3075,0.6679083,0.3721506,0.07100343,0.05036898,0.01190985,4.129704,3075,39.78785,152931.6,6.968441,5.631471,6.597571,2.578688,9.187745
"3076",3076,3076,0,0,0,6.959162,1333.448,0,0,5.99785,0,0,0,8.725255,0,0,452.1403,384.5879,1591.016,675.8671,435.8707,0.8052742,4.068778,0,1492.528,5520.338,83063.56,153.1291,0,160685.2,43.00541,31270.93,160.67,80553.68,15.18304,49921.68,11.4475,112116.1,120.9436,45404.86,43.49495,66.89438,173601.6,0.7810902,0.07841938,0.2740457,0.3319826,0.2182937,0.9172289,2212.067,19362.24,1591.016,1503249,156595.1,0,0,6.43927,0,0,0,0,0,0,0,0,53504.74,7.555858,677.1556,1082.621,1567.837,566.3574,253.5208,76.476,25.57431,553.6839,105.5506,342.3366,553.6839,105.5506,342.3366,4.424042,0.8199999,0.1928579,0.971,0.971,9191.85,16441.36,308891.3,647.5504,0,0,32.86938,45.90114,3150,0.8220531,0.36841,0.07287436,0.06469273,0.07596755,"BARRACAS",4,3076,1784.895,172.3029,67.64889,3076,0.692219,0.3585225,0.07100343,0.05204084,0.01073083,4.206313,3076,44.0438,145086.7,4.714931,7.481839,5.216362,3.160457,8.349762
"3077",3077,3077,0,0,0,11.72615,241.4115,0,0,0,0,0,0,0,0,667.4388,752.1125,705.5076,1855.709,764.0358,437.5742,0.7362563,4.48561,0,1239.338,4901.393,73824.1,128.4662,0,129111.2,26.14757,27806.5,92.19343,65292.14,22.96346,0,0,77479.37,98.45109,40753.85,55.77905,83.61991,126140.3,0.7439223,0.1176413,0.2378304,0,0.158495,0.9693618,2119.546,27495.42,1855.709,1316883,131162.5,0,0,0,0,0,0,26.32224,18.99114,25.39458,18.99114,0,0,0,765.2598,1269.37,1681.397,666.7444,276.1954,113.303,14.93686,657.1302,129.1991,341.0845,657.1302,129.1991,341.0845,4.424042,0.8199999,0.2198337,0.971,0.971,0,0,0,0,0,0,50.80061,57.73043,3151,0.8184075,0.3716669,0.06910531,0.06356827,0.08015434,"BARRACAS",4,3077,821.736,0,0,3077,0.692219,0.3585225,0.07100343,0.05204084,0.01073083,4.291491,3077,46.11446,105357.4,7.419029,4.629616,5.341744,3.160457,4.629616
"3078",3078,3078,0,0,0,9.495431,0,0,0,0,0,0,0,0,0,0,0,0,1182.658,509.6683,316.93,0.7386721,3.660918,0,1018.939,3619.263,51183.89,117.8788,0,168629.5,27.31699,38026.05,146.5194,78839.69,23.34938,0,0,71489.49,70.80272,50106.05,55.33774,66.89438,166048.4,0.8696245,0.162805,0.2759618,0,0.05064838,0.9794454,2116.871,0,1182.658,969094.4,137003.7,0,0,0,0,0,0,0,0,0,0,0,0,0,510.7051,809.5376,1283.174,470.6812,215.572,81.89738,11.80095,459.8476,81.64079,282.6508,459.8476,81.64079,282.6508,4.424042,0.8199997,0.2913921,0.971,0.971,0,0,0,0,6.032282,0,50.80061,0,3152,0.8357636,0.3584591,0.07034574,0.06133873,0.08303553,"BARRACAS",4,3078,577.7544,110.0295,42.91215,3078,0.692219,0.3585225,0.07100343,0.05204084,0.01073083,4.622433,3078,49.15663,74463.54,3.556818,5.631471,4.840458,2.873784,2.371124
"3079",3079,3079,0,0,0,9.495431,241.4115,0,0,0,0,0,0,0,0,0,695.0656,636.5722,879.6325,378.6308,236.1554,0.7528925,2.602513,0,1182.095,4941.859,77757.02,110.34,0,156243.8,44.63183,42445.41,137.8994,77085.4,17.0829,27289.68,0.5732335,86864.59,99.75578,41516.98,62.85522,89.06726,147379.6,0.862898,0.297706,0.3239324,0.03025243,0.1434782,0.9280155,2144.69,0,879.6325,763132.7,116115.2,0,0,0,0,0,0,0,0,0,0,0,0,7.555858,379.1995,604.5413,1040.161,334.6105,183.8277,54.42073,10.92268,318.9835,56.89088,247.943,318.9835,56.89088,247.943,1,0.8199992,0.3508747,0.971,0.971,0,0,0,0,6.032282,7.912024,0,50.33075,3153,0.8357636,0.351671,0.078128,0.06023358,0.08749664,"BARRACAS",4,3079,779.5654,172.3029,67.64889,3079,0.692219,0.3585225,0.07100343,0.05204084,0.01073083,5.165186,3079,54.07525,110666.4,3.556818,3.554198,5.71812,2.273814,4.629616
"3080",3080,3080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,879.6325,378.6308,236.1554,0.7528925,2.602513,0,728.6607,2728.457,44690.3,74.16681,0,111166.8,33.53446,60625.98,158.3922,98320.76,39.55,53509.42,13.69301,47615.55,44.02309,26863.85,23.05753,47.03504,107044.4,0.6778599,0.9295777,0.9384141,0.8681765,0.05040741,0.7007712,2144.69,0,879.6325,0,77858.19,0,0,0,0,0,0,0,0,0,0,0,0,0,379.1995,604.5413,1040.161,334.6105,183.8277,54.42073,10.92268,318.9835,56.89088,247.943,318.9835,56.89088,247.943,1,0.8199992,0.3508747,0.971,0.971,0,0,0,0,0,0,0,16.59705,3154,0.8001154,0.3716669,0.08224625,0.06023358,0.09056617,"BARRACAS",4,3080,243.6331,110.0295,42.91215,3080,0.692219,0.3585225,0.07100343,0.05204084,0.01073083,5.165186,3080,52.12908,65476.53,3.423043,2.371124,3.465706,2.273814,2.371124
"3081",3081,3081,0,0,0,11.72615,382.7798,0,0,0,0,12.69299,0,0,550.2082,0,0,0,1860.488,733.8646,367.5524,0.5846817,4.562416,0,1603.688,6402.496,92411.42,169.0779,0,57324.48,2.189993,22431.45,146.5194,123155.3,37.91117,42164.12,4.039364,85498.64,137.9821,36470.29,48.35369,84.71402,136036,0.05528364,0.05211255,0.9931789,0.2446467,0.1778962,0.8653359,2064.261,32038.75,1860.488,0,112267.4,0,0,0,0,0,17.99053,18.63047,13.39882,17.88794,13.39882,0,0,9.599923,734.2948,1289.442,1585.779,619.8797,260.5696,91.75722,3.921616,615.9576,109.8074,297.5729,615.9576,109.8074,297.5729,2.910337,0.8199985,0.1787242,0.971,0.971,0,0,0,0,0,7.912024,50.80061,40.76671,3155,0.7333753,0.4019302,0.08224625,0.06023358,0.09056617,"BARRACAS",4,3081,814.8754,172.3029,67.64889,3081,0.6828882,0.3619913,0.07134202,0.05270959,0.01073083,4.826424,3081,50.15485,130325.6,6.625795,3.554198,5.843652,2.873784,7.481839
"3082",3082,3082,0,0,0,20.45061,285.2927,0,15.19915,0,0,8.591405,0,0,0,0,0,0,1962.561,800.0706,192.7022,0.1467708,7.055879,0,2172.69,8469.328,121623.4,217.8764,0,77897.61,20.49939,35600.99,295.2009,98991.43,15.37856,65553.73,15.46213,123665.3,238.7855,29236.45,42.14147,130.9446,162151,0.101561,0.1396001,0.6571114,0.9438102,0.4356994,0.4485141,2197.627,0,1962.561,0,125414.6,0,0,0,0,0,0,0,0,0,0,0,53539.63,11.29582,800.5661,1371.433,1569.137,744.7257,241.8993,140.3757,0,743.9729,116.6669,145.4737,743.9729,116.6669,145.4737,4.424042,0.8199927,0.2747283,0.971,0.971,9367.223,16680.03,312995.2,663.0457,7.523868,7.993715,50.80061,50.33075,3156,0.6689283,0.4241919,0.078128,0.06023358,0.09056617,"BARRACAS",4,3082,1370.629,316.8245,118.4857,3082,0.67213,0.3654523,0.07186871,0.05337833,0.01073083,4.302707,3082,54.07525,241398.1,3.423043,4.629616,7.226714,4.998574,10
"3083",3083,3083,0,0,0,24.61324,187.0098,0,0,0,0,0,0,0,550.1766,0,0,0,2024.19,828.1835,12.41624,0.004583154,6.310337,0,1758.52,6647.525,106587.8,157.1501,0,69046.17,36.6581,38163.23,295.1946,0,0,71687.35,40.41575,129456.5,227.7945,26679.22,40.18645,132.9735,174512.2,0.05590421,0.1467462,0,0.9892983,0.3975758,0.2996386,2180.757,19746.66,2024.19,0,133278,0,0,0,0,0,11.1553,12.1014,8.680669,11.57398,8.680669,0,53703.07,9.599923,828.7603,1433.087,1457.809,777.3759,300.1067,93.78798,0,776.7987,148.2047,20.57364,776.7987,148.2047,20.57364,4.424042,0.8196839,0.1009925,0.971,0.971,9357.941,16641.95,312541.3,663.5424,0,0,32.86938,77.48442,3157,0.5405643,0.453979,0.07034574,0.06023358,0.09213026,"BARRACAS",4,3083,1167.79,275.3135,98.43517,3083,0.67213,0.3654523,0.07186871,0.05337833,0.01073083,4.188649,3083,57.88995,216386.5,4.962823,4.629616,6.597571,4.241065,10
"3084",3084,3084,13.99316,0,0,21.90086,629.2266,0,15.19915,0,0,0,0,0,0,0,0,0,2011.617,792.5906,276.5545,0.2922997,6.180948,16.46383,1938.444,7866.15,112973.2,198.1167,0,106232.2,26.68996,39159.14,260.9967,86827.56,29.91981,44810,11.05898,117010,220.8172,42793.29,53.38701,153.9809,157771,0.3106273,0.2007247,0.444669,0.2373811,0.3782868,0.9186777,2198.302,13085.08,2011.617,0,128009.9,0,0,0,0,0,11.1553,12.1014,8.680669,11.57398,8.680669,0,52445.53,7.555858,793.2879,1421.146,1481.286,733.9881,286.1316,110.0838,0,731.5857,138.5492,198.879,731.5857,138.5492,198.879,4.424042,0.81986,0.1641405,0.971,0.971,8426.265,15550.83,292064.6,576.4951,0,0,62.97593,45.90114,3158,0.42174,0.4729249,0.0642985,0.05695627,0.09531821,"BARRACAS",4,3084,1259.471,172.3029,67.64889,3084,0.67213,0.3654523,0.07186871,0.05337833,0.01073083,4.68688,3084,51.14558,158935.9,4.589827,4.629616,5.843652,4.49787,9.187745
"3085",3085,3085,0,0,0,13.74016,187.0098,0,15.19915,0,0,8.591405,0,0,0,688.2139,0,0,1577.992,625.732,312.8904,0.5685486,3.296581,0,1715.742,7670.07,109044.1,173.0114,0,161047.8,20.67589,31773.63,157.6799,0,0,49486.39,18.49454,81310.85,139.0747,58105.21,41.68974,86.8952,189362.9,0.7135035,0.06681091,0,0.2644921,0.05210929,0.9926086,1986.289,18676.46,1577.992,0,112219.3,0,0,0,0,0,0,0,0,0,0,0,52560.92,0,626.1821,1095.455,1422.6,523.0638,246.9736,183.8082,29.00945,522.6347,132.9163,375.2519,522.6347,132.9163,375.2519,2.910337,0.8199973,0.63224,0.971,0.971,9004.481,16191.15,304429.8,628.2895,0,0,0,16.59705,3159,0.3626681,0.4828146,0.060851,0.04952768,0.1002532,"BARRACAS",4,3085,998.2541,110.0295,42.91215,3085,0.67213,0.3654523,0.07186871,0.05337833,0.01073083,5.072548,3085,52.12908,160221.2,3.951476,3.554198,3.465706,2.273814,9.187745
"3086",3086,3086,0,0,0,3.943787,0,0,0,0,0,0,0,0,0,0,0,0,1301.455,521.8902,291.2263,0.6591021,1.908414,0,772.6263,3310.612,47569.74,78.87467,0,114730.7,9.999519,24546.75,30.35468,108208.5,22.27504,0,0,235.9601,0.01250414,44111.49,32.72598,21.60113,124294.2,0.5919325,0.08436707,0.9585404,0,3.469474e-06,0.9911162,1886.57,12068.97,1301.455,0,82009.15,0,0,0,0,0,0,12.1014,8.680669,11.57398,8.680669,0,0,0,522.1694,886.7567,1374.708,377.9873,222.2756,188.5603,31.6457,378.364,125.6775,387.2283,378.364,125.6775,387.2283,1,0.8199999,0.6637337,0.971,0.971,0,0,0,0,6.032282,0,0,0,3160,0.3689304,0.4822422,0.06198551,0.04746032,0.103648,"BARRACAS",4,3086,285.0063,0,0,3086,0.67213,0.3654523,0.07186871,0.05337833,0.01073083,5.285197,3086,66.14294,69469.8,4.463912,2.371124,4.08984,1.626812,2.371124
